Logfilename,Datum,Zeit,Severity,Type/Source,Description
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sat 11.Oct. ,11:32:54.456,error,transferring file from 'SHM/warp_46202_434.pfm' to 'srv://192.168.210.2/SHM/warp_46202_434.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sat 11.Oct. ,11:32:54.456,error,transferring file from 'SHM/warp_46204_436.pfm' to 'srv://192.168.210.2/SHM/warp_46204_436.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sat 11.Oct. ,22:13:53.573,error,transferring file from 'SHM/warp_24411_81.pfm' to 'srv://192.168.210.2/SHM/warp_24411_81.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sat 11.Oct. ,22:13:53.573,error,transferring file from 'SHM/warp_24624_87.pfm' to 'srv://192.168.210.2/SHM/warp_24624_87.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sat 11.Oct. ,22:13:54.028,error,transferring file from 'SHM/warp_25012_115.pfm' to 'srv://192.168.210.2/SHM/warp_25012_115.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sat 11.Oct. ,22:13:54.032,error,transferring file from 'SHM/warp_25014_117.pfm' to 'srv://192.168.210.2/SHM/warp_25014_117.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sat 11.Oct. ,22:13:55.362,error,transferring file from 'SHM/warp_25024_122.pfm' to 'srv://192.168.210.2/SHM/warp_25024_122.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sun 12.Oct. ,02:11:38.033,error,transferring file from 'SHM/warp_26583_96.pfm' to 'srv://192.168.210.2/SHM/warp_26583_96.pfm' failed: copying failed (Receiver: received error signal),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sun 12.Oct. ,02:14:35.522,error,transferring file from 'SHM/warp_27760_134.pfm' to 'srv://192.168.210.2/SHM/warp_27760_134.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sun 12.Oct. ,12:27:42.962,warning,24x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Sun 12.Oct. ,12:27:45.869,warning,2x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Tue 14.Oct. ,13:59:18.377,error,5x 'updating render task failed: importing semaphore failed',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Thu 16.Oct. ,20:35:53.250,error,transferring file from 'SHM/warp_125399_71.pfm' to 'srv://192.168.210.2/SHM/warp_125399_71.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Thu 16.Oct. ,20:35:54.725,error,transferring file from 'SHM/warp_125519_94.pfm' to 'srv://192.168.210.2/SHM/warp_125519_94.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Thu 16.Oct. ,23:18:28.885,warning,automatically reloaded texture 'srv://192.168.210.2/SHM/warp_22975_41.pfm' disappeared,
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Thu 16.Oct. ,23:18:28.889,warning,automatically reloaded texture 'srv://192.168.210.2/SHM/warp_23116_47.pfm' disappeared,
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,01:36:09.829,error,transferring file from 'SHM/warp_39880_39.pfm' to 'srv://192.168.210.10/SHM/warp_39880_39.pfm' failed: file not found (192.168.210.10:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,01:43:37.696,warning,automatically reloaded texture 'srv://192.168.210.10/SHM/warp_87216_45.pfm' disappeared,
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,01:43:37.701,warning,automatically reloaded texture 'srv://192.168.210.10/SHM/warp_87222_52.pfm' disappeared,
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,02:57:05.774,warning,20x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,11:03:21.617,error,transferring file from 'SHM/warp_23374_43.pfm' to 'srv://192.168.210.2/SHM/warp_23374_43.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,11:03:21.617,error,transferring file from 'SHM/warp_36154_80.pfm' to 'srv://192.168.210.2/SHM/warp_36154_80.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,11:03:21.617,error,transferring file from 'SHM/warp_23380_49.pfm' to 'srv://192.168.210.2/SHM/warp_23380_49.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,11:03:21.617,error,transferring file from 'SHM/warp_36042_77.pfm' to 'srv://192.168.210.2/SHM/warp_36042_77.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,11:03:21.617,error,transferring file from 'SHM/warp_36156_82.pfm' to 'srv://192.168.210.2/SHM/warp_36156_82.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,11:03:21.851,error,transferring file from 'SHM/warp_36039_74.pfm' to 'srv://192.168.210.2/SHM/warp_36039_74.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,16:12:53.806,error,transferring file from 'SHM/warp_44014_113.pfm' to 'srv://192.168.210.2/SHM/warp_44014_113.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,16:12:54.084,error,transferring file from 'SHM/warp_44294_133.pfm' to 'srv://192.168.210.2/SHM/warp_44294_133.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Fri 17.Oct. ,16:12:55.312,error,transferring file from 'SHM/warp_44305_136.pfm' to 'srv://192.168.210.2/SHM/warp_44305_136.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Mon 20.Oct. ,12:48:50.678,error,transferring file from 'SHM/warp_60771_25.pfm' to 'srv://192.168.210.2/SHM/warp_60771_25.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Mon 20.Oct. ,12:48:50.678,error,transferring file from 'SHM/warp_60987_31.pfm' to 'srv://192.168.210.2/SHM/warp_60987_31.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Mon 20.Oct. ,12:48:50.992,error,transferring file from 'SHM/warp_61364_53.pfm' to 'srv://192.168.210.2/SHM/warp_61364_53.pfm' failed: copying failed (Receiver: received error signal),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Mon 20.Oct. ,12:48:52.146,error,transferring file from 'SHM/warp_61373_56.pfm' to 'srv://192.168.210.2/SHM/warp_61373_56.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Mon 20.Oct. ,12:48:52.147,error,transferring file from 'SHM/warp_61375_58.pfm' to 'srv://192.168.210.2/SHM/warp_61375_58.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Wed 22.Oct. ,07:17:35.195,warning,6x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-3.log,Wed 22.Oct. ,10:29:57.477,warning,16x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 22.Oct. ,17:11:54.779,error,transferring file from 'SHM/warp_37047_190.pfm' to 'srv://192.168.210.2/SHM/warp_37047_190.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 22.Oct. ,17:13:38.491,warning,automatically reloaded texture 'srv://192.168.210.2/SHM/warp_37073_193.pfm' disappeared,
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 22.Oct. ,17:13:38.495,warning,automatically reloaded texture 'srv://192.168.210.2/SHM/warp_37074_194.pfm' disappeared,
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 22.Oct. ,20:16:53.741,error,transferring file from 'SHM/warp_46674_246.pfm' to 'srv://192.168.210.2/SHM/warp_46674_246.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Mon 27.Oct. ,12:42:52.459,error,transferring file from 'SHM/warp_55129_115.pfm' to 'srv://192.168.210.2/SHM/warp_55129_115.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Mon 27.Oct. ,12:42:52.798,error,transferring file from 'SHM/warp_55146_121.pfm' to 'srv://192.168.210.2/SHM/warp_55146_121.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Mon 27.Oct. ,12:42:52.965,error,transferring file from 'SHM/warp_55154_125.pfm' to 'srv://192.168.210.2/SHM/warp_55154_125.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Mon 27.Oct. ,12:42:52.973,error,transferring file from 'SHM/warp_55155_126.pfm' to 'srv://192.168.210.2/SHM/warp_55155_126.pfm' failed: file not found (192.168.210.2:27102),
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Tue 28.Oct. ,02:41:51.514,warning,automatically reloaded texture 'srv://192.168.210.2/SHM/warp_22768_12.pfm' disappeared,
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 29.Oct. ,00:41:42.588,warning,18x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 29.Oct. ,00:41:50.678,warning,8x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 29.Oct. ,16:09:38.116,warning,14x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 29.Oct. ,16:09:50.867,warning,12x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Sun 02.Nov. ,22:46:17.581,warning,10x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Mon 03.Nov. ,12:55:34.615,warning,11x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Mon 03.Nov. ,18:54:54.128,warning,automatically reloaded texture 'srv://192.168.210.2/SHM/warp_24097_19.pfm' disappeared,
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Mon 03.Nov. ,18:54:54.132,warning,automatically reloaded texture 'srv://192.168.210.2/SHM/warp_24143_20.pfm' disappeared,
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 05.Nov. ,05:58:26.934,warning,9x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 05.Nov. ,08:59:58.123,warning,51x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 05.Nov. ,09:00:58.230,warning,59x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Wed 05.Nov. ,09:01:58.336,warning,60x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-2.log,Sat 08.Nov. ,00:22:49.283,warning,25x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/playback-27103-1.log,Sun 23.Nov. ,23:10:43.217,warning,15x similar to 'display sync timed out (192.168.210.7 / Output 1)',
PX4-26537-DUAL-05.zip/rx_logs/manager.log,Wed 19.Feb. ,14:49:26.653,error,service 10.4.0.188:27103 disconnected unexpectedly,
PX4-26539-DUAL-02.zip/rx_logs/utility-27110.log,Sat 04.Oct. ,14:17:52.385,error,transferring file from 'D:/RX-Cache/D%3A/GH_Integration_v1/TERA/202510011302/DP2/GH_DP2_TERA_5760x1416_202510011302_00449.png' to '<default>D:\GH_Integration_v1\TERA\202510011302\DP2\GH_DP2_TERA_5760x1416_202510011302_00449.png' failed: copying failed (finalizing: destination file not open),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110.log,Sat 04.Oct. ,14:17:52.385,error,transferring file from 'D:/RX-Cache/D%3A/GH_Integration_v1/TERA/202510011302/DP2/GH_DP2_TERA_5760x1416_202510011302_00450.png' to '<default>D:\GH_Integration_v1\TERA\202510011302\DP2\GH_DP2_TERA_5760x1416_202510011302_00450.png' failed: copying failed (finalizing: destination file not open),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110.log,Sat 04.Oct. ,14:17:52.385,error,transferring file from 'D:/RX-Cache/D%3A/GH_Integration_v1/TERA/202510011302/DP2/GH_DP2_TERA_5760x1416_202510011302_00452.png' to '<default>D:\GH_Integration_v1\TERA\202510011302\DP2\GH_DP2_TERA_5760x1416_202510011302_00452.png' failed: copying failed (finalizing: destination file not open),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110.log,Sat 04.Oct. ,14:17:52.385,error,transferring file from 'D:/RX-Cache/D%3A/GH_Integration_v1/TERA/202510011302/DP2/GH_DP2_TERA_5760x1416_202510011302_00453.png' to '<default>D:\GH_Integration_v1\TERA\202510011302\DP2\GH_DP2_TERA_5760x1416_202510011302_00453.png' failed: copying failed (finalizing: destination file not open),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110.log,Sat 04.Oct. ,14:17:52.385,error,transferring file from 'D:/RX-Cache/D%3A/GH_Integration_v1/TERA/202510011302/DP2/GH_DP2_TERA_5760x1416_202510011302_00454.png' to '<default>D:\GH_Integration_v1\TERA\202510011302\DP2\GH_DP2_TERA_5760x1416_202510011302_00454.png' failed: copying failed (finalizing: destination file not open),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110.log,Sat 04.Oct. ,14:18:45.894,error,429x similar to 'transferring file from 'D:/RX-Cache/D%3A/GH_Integration_v1/TERA/202510011302/DP2/GH_DP2_TERA_5760x1416_202510011302_00455.png' to '<default>D:\GH_Integration_v1\TERA\202510011302\DP2\GH_DP2_TERA_5760x1416_202510011302_00455.png' failed: copying failed (finalizing: destination file not open)',
PX4-26539-DUAL-02.zip/rx_logs/utility-27110.log,Sun 05.Oct. ,14:00:25.142,error,transferring file from '\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_IN_5760x1416_202510012001.mov' to '<default>\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_IN_5760x1416_202510012001.mov' failed: copying failed (finalizing: unable to commit file),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110.log,Sun 05.Oct. ,14:00:40.045,error,transferring file from '\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_LOOP_5760x1416_202510012001.mov' to '<default>\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_LOOP_5760x1416_202510012001.mov' failed: copying failed (finalizing: unable to commit file),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Mon 06.Oct. ,10:31:15.719,error,transferring file from 'D:/GH_Integration_Delivery/TERA/DP2/GH_DP2_TERA_5760x1416_202510032044_00000001.png' to '<default>D:\GH_Integration_Delivery\TERA\DP2\GH_DP2_TERA_5760x1416_202510032044_00000001.png' failed: file not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Mon 06.Oct. ,10:31:15.719,error,transferring file from 'D:/GH_Integration_Delivery/TERA/DP2/GH_DP2_TERA_5760x1416_202510032044_00000026.png' to '<default>D:\GH_Integration_Delivery\TERA\DP2\GH_DP2_TERA_5760x1416_202510032044_00000026.png' failed: file not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Mon 06.Oct. ,10:31:15.719,error,transferring file from 'D:/GH_Integration_Delivery/TERA/DP2/GH_DP2_TERA_5760x1416_202510032044_00000051.png' to '<default>D:\GH_Integration_Delivery\TERA\DP2\GH_DP2_TERA_5760x1416_202510032044_00000051.png' failed: file not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Mon 06.Oct. ,10:31:15.719,error,transferring file from 'D:/GH_Integration_Delivery/TERA/DP2/GH_DP2_TERA_5760x1416_202510032044_00000076.png' to '<default>D:\GH_Integration_Delivery\TERA\DP2\GH_DP2_TERA_5760x1416_202510032044_00000076.png' failed: file not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Mon 06.Oct. ,10:31:15.719,error,transferring file from 'D:/GH_Integration_Delivery/TERA/DP2/GH_DP2_TERA_5760x1416_202510032044_00000101.png' to '<default>D:\GH_Integration_Delivery\TERA\DP2\GH_DP2_TERA_5760x1416_202510032044_00000101.png' failed: file not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Mon 06.Oct. ,10:31:30.422,error,895x similar to 'transferring file from 'D:/GH_Integration_Delivery/TERA/DP2/GH_DP2_TERA_5760x1416_202510032044_00000126.png' to '<default>D:\GH_Integration_Delivery\TERA\DP2\GH_DP2_TERA_5760x1416_202510032044_00000126.png' failed: file not found (192.168.210.2:27102)',
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Mon 06.Oct. ,21:36:33.242,error,transferring file from '\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_IN_5760x1416_202506101734.mov' to '<default>\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_IN_5760x1416_202506101734.mov' failed: copying failed (finalizing: unable to commit file),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Tue 07.Oct. ,10:58:38.314,error,transferring file from '\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_IN_5760x1416_202510032056.mov' to '<default>\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_IN_5760x1416_202510032056.mov' failed: host not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Tue 07.Oct. ,10:58:38.314,error,transferring file from '\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_LOOP_5760x1416_202510032056.mov' to '<default>\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_LOOP_5760x1416_202510032056.mov' failed: host not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Tue 07.Oct. ,10:58:38.314,error,transferring file from '\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_OUT_5760x1416_202510032056.mov' to '<default>\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_OUT_5760x1416_202510032056.mov' failed: host not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Tue 07.Oct. ,10:58:38.314,error,transferring file from '\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_OUT_5760x1416_202510012001.mov' to '<default>\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_OUT_5760x1416_202510012001.mov' failed: host not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Tue 07.Oct. ,10:58:38.314,error,transferring file from '\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_IN_5760x1416_202510012001.mov' to '<default>\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_IN_5760x1416_202510012001.mov' failed: host not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Tue 07.Oct. ,10:58:38.314,error,transferring file from '\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_LOOP_5760x1416_202510012001.mov' to '<default>\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_LOOP_5760x1416_202510012001.mov' failed: host not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Tue 07.Oct. ,10:58:38.314,error,transferring file from '\\192.168.200.5\DriveShareD\GH_Integration_Delivery\CLOK\GH_DP2_CLOK_OUT_5760x1416_202510012001.mov' to '<default>\\192.168.200.5\DriveShareD\GH_Integration_Delivery\CLOK\GH_DP2_CLOK_OUT_5760x1416_202510012001.mov' failed: host not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Tue 07.Oct. ,10:58:38.314,error,transferring file from '\\192.168.200.5\DriveShareD\GH_Integration_Delivery\CLOK\GH_DP2_CLOK_LOOP_5760x1416_202510012001.mov' to '<default>\\192.168.200.5\DriveShareD\GH_Integration_Delivery\CLOK\GH_DP2_CLOK_LOOP_5760x1416_202510012001.mov' failed: host not found (192.168.210.2:27102),
PX4-26539-DUAL-02.zip/rx_logs/utility-27110-WRITEABLE.log,Tue 07.Oct. ,10:58:38.314,error,transferring file from '\\192.168.200.5\DriveShareD\GH_Integration_Delivery\CLOK\GH_DP2_CLOK_IN_5760x1416_202510012001.mov' to '<default>\\192.168.200.5\DriveShareD\GH_Integration_Delivery\CLOK\GH_DP2_CLOK_IN_5760x1416_202510012001.mov' failed: host not found (192.168.210.2:27102),
